project_name,filename,smell_name,occurrence_id,line,new_commit,new_commit_message,new_commit_date,new_change_type,first_commit_date,removing_number_commits,number_commits,release_hash,release_date,relative_path,new_feature,bug_fixing,enhancement,refactoring,first_commit_goal
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/26a2433c7fb88c8b940bddfa85cf3b7916960765/input/modified/cogdl/models/nn/dgi.py,pytorch_call_method_misused,1,156,37359d559ae4f9f2c0c34d851abaa0a0950d120a,"[Framework] Unify the GNN training loop (#285)

* new framework

* Update runner/wrappers and models

* Add link_prediction wrappers

* Support multiplex embedding

* Add gcc

* support ddp

* Add heterogeneous wrappers

* update Evaluator

* update

* Fix experiment API

* Add loggers

* Fix experiment API

* Fix bugs in ddp_training

* fix bugs

* Fix hyperparameter search

* Fix hyperparameter search

* Remove tasks/trainers & Fix models

* [BugFix] Fix bugs in graph_classification datawrapper

* modify custom_dataset

* fix bugs for graph_classification

* Fix some tests

* [BugFix] Fix bugs in link prediction and graph classification

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* Fix some tests

* [BugFix] fix bugs in gnn_link_prediction

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* fix bugs in gnn_link_prediction

* Fix tests & examples

* Fix tests

* Try to fix metaclass

* Fix GenericMeta

* Fix tests

* Fix tests

* Improve coverage

* Improve coverage

* Python 3.7

* fix bugs in sagn and pprgo tests

* Change to trainer

Co-authored-by: THINK2TRY <48679723+THINK2TRY@users.noreply.github.com>
Co-authored-by: THINK2TRY <hzyjuly11@163.com>",2021-10-13 17:26:42+00:00,MODIFY,2019-03-18T15:29:35Z,420.0,420.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/dgi.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/e5546b594da70468aef7a486b221623fd73b11c4/input/modified/cogdl/models/nn/disengcn.py,pytorch_call_method_misused,1,156,fc3d3cb8f891c1b8942090e78144ac35e124bf15,"Add link prediction with GNN in homogenous graph (#87)

* Add comment and modify test of stpgnn

* Add GRACE for unsupervised_node_classification

* Add test and example for

* Modify unittest to improve coverage

* Add neighbor sampler to support large-scale graph training

* Fix bugs in test of node classification

* Modify ,  and node classification test

* Remove unused codes

* Fix sample adj

* Add test for Data

* Mofdify test for graph classification

* Fix bug in graph_classification

* Supplement test for GraphSAGE

* Add link prediction with GNN in homogenous graph

* Modify models to fit link prediction

* Add test for GNN link prediction

* Modify GNN loss and fix bugs in link prediction

* Fix bugs in GRACE loss

Co-authored-by: Yukuo Cen <cenyk1230@qq.com>",2020-12-15 02:20:22+00:00,MODIFY,2019-03-18T15:29:35Z,255.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/disengcn.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/919a4eaa8192e82fc57357a00e97a6b26fc361dc/input/modified/cogdl/models/nn/gat.py,pytorch_call_method_misused,1,177,fc3d3cb8f891c1b8942090e78144ac35e124bf15,"Add link prediction with GNN in homogenous graph (#87)

* Add comment and modify test of stpgnn

* Add GRACE for unsupervised_node_classification

* Add test and example for

* Modify unittest to improve coverage

* Add neighbor sampler to support large-scale graph training

* Fix bugs in test of node classification

* Modify ,  and node classification test

* Remove unused codes

* Fix sample adj

* Add test for Data

* Mofdify test for graph classification

* Fix bug in graph_classification

* Supplement test for GraphSAGE

* Add link prediction with GNN in homogenous graph

* Modify models to fit link prediction

* Add test for GNN link prediction

* Modify GNN loss and fix bugs in link prediction

* Fix bugs in GRACE loss

Co-authored-by: Yukuo Cen <cenyk1230@qq.com>",2020-12-15 02:20:22+00:00,MODIFY,2019-03-18T15:29:35Z,266.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gat.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/5695be08c1ddfffad47bef241165317ef2d0fd23/input/modified/cogdl/models/nn/gcn.py,pytorch_call_method_misused,1,116,fc3d3cb8f891c1b8942090e78144ac35e124bf15,"Add link prediction with GNN in homogenous graph (#87)

* Add comment and modify test of stpgnn

* Add GRACE for unsupervised_node_classification

* Add test and example for

* Modify unittest to improve coverage

* Add neighbor sampler to support large-scale graph training

* Fix bugs in test of node classification

* Modify ,  and node classification test

* Remove unused codes

* Fix sample adj

* Add test for Data

* Mofdify test for graph classification

* Fix bug in graph_classification

* Supplement test for GraphSAGE

* Add link prediction with GNN in homogenous graph

* Modify models to fit link prediction

* Add test for GNN link prediction

* Modify GNN loss and fix bugs in link prediction

* Fix bugs in GRACE loss

Co-authored-by: Yukuo Cen <cenyk1230@qq.com>",2020-12-15 02:20:22+00:00,MODIFY,2019-03-18T15:29:35Z,266.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gcn.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/012669418e60078204f0fb70cb09f614624d99f9/input/modified/cogdl/models/nn/gcn.py,pytorch_call_method_misused,1,101,d181881065ed6f6a429575c6c0eb099761532265,"[Dataset] Add more datasets (#313)

* Add more datasets

* Prepare for v0.5.1",2021-12-01 16:07:58+00:00,MODIFY,2019-03-18T15:29:35Z,443.0,443.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gcn.py,1.0,0.0,0.0,0.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/0ad7ff5c8e89d9e266f2c66772bc9f43ced16530/input/modified/cogdl/models/nn/gcn.py,pytorch_call_method_misused,2,107,adff7223d90c52c208fac9da5bda0c069dcc51cd,Reformat Data -> Graph,2021-03-14 10:10:58+00:00,MODIFY,2019-03-18T15:29:35Z,341.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gcn.py,0.0,0.0,0.0,1.0,refactoring
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/5695be08c1ddfffad47bef241165317ef2d0fd23/input/modified/cogdl/models/nn/gcnii.py,pytorch_call_method_misused,1,143,fc3d3cb8f891c1b8942090e78144ac35e124bf15,"Add link prediction with GNN in homogenous graph (#87)

* Add comment and modify test of stpgnn

* Add GRACE for unsupervised_node_classification

* Add test and example for

* Modify unittest to improve coverage

* Add neighbor sampler to support large-scale graph training

* Fix bugs in test of node classification

* Modify ,  and node classification test

* Remove unused codes

* Fix sample adj

* Add test for Data

* Mofdify test for graph classification

* Fix bug in graph_classification

* Supplement test for GraphSAGE

* Add link prediction with GNN in homogenous graph

* Modify models to fit link prediction

* Add test for GNN link prediction

* Modify GNN loss and fix bugs in link prediction

* Fix bugs in GRACE loss

Co-authored-by: Yukuo Cen <cenyk1230@qq.com>",2020-12-15 02:20:22+00:00,MODIFY,2019-03-18T15:29:35Z,266.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gcnii.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/37359d559ae4f9f2c0c34d851abaa0a0950d120a/input/modified/cogdl/models/nn/gcnmix.py,pytorch_call_method_misused,1,156,012669418e60078204f0fb70cb09f614624d99f9,"[Framework] Remove register models/datasets/wrappers (#286)

* Improve coverage

* Fix tests

* Remove model/dataset registration

* Remove wrapper registration

* Fix parallel training

* Fix prone++ and c&s",2021-10-21 16:48:06+00:00,MODIFY,2019-03-18T15:29:35Z,421.0,421.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gcnmix.py,0.0,1.0,1.0,1.0,enhancement
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/eb7b2d2c4e0694ff17b14b9ce63025c4b5d8a009/input/modified/cogdl/models/nn/gdc_gcn.py,pytorch_call_method_misused,1,94,fc3d3cb8f891c1b8942090e78144ac35e124bf15,"Add link prediction with GNN in homogenous graph (#87)

* Add comment and modify test of stpgnn

* Add GRACE for unsupervised_node_classification

* Add test and example for

* Modify unittest to improve coverage

* Add neighbor sampler to support large-scale graph training

* Fix bugs in test of node classification

* Modify ,  and node classification test

* Remove unused codes

* Fix sample adj

* Add test for Data

* Mofdify test for graph classification

* Fix bug in graph_classification

* Supplement test for GraphSAGE

* Add link prediction with GNN in homogenous graph

* Modify models to fit link prediction

* Add test for GNN link prediction

* Modify GNN loss and fix bugs in link prediction

* Fix bugs in GRACE loss

Co-authored-by: Yukuo Cen <cenyk1230@qq.com>",2020-12-15 02:20:22+00:00,MODIFY,2019-03-18T15:29:35Z,266.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gdc_gcn.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/ec773c17c4e27d71e96d2e0360ded4b126630789/input/modified/cogdl/models/nn/gdc_gcn.py,pytorch_call_method_misused,1,95,37359d559ae4f9f2c0c34d851abaa0a0950d120a,"[Framework] Unify the GNN training loop (#285)

* new framework

* Update runner/wrappers and models

* Add link_prediction wrappers

* Support multiplex embedding

* Add gcc

* support ddp

* Add heterogeneous wrappers

* update Evaluator

* update

* Fix experiment API

* Add loggers

* Fix experiment API

* Fix bugs in ddp_training

* fix bugs

* Fix hyperparameter search

* Fix hyperparameter search

* Remove tasks/trainers & Fix models

* [BugFix] Fix bugs in graph_classification datawrapper

* modify custom_dataset

* fix bugs for graph_classification

* Fix some tests

* [BugFix] Fix bugs in link prediction and graph classification

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* Fix some tests

* [BugFix] fix bugs in gnn_link_prediction

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* fix bugs in gnn_link_prediction

* Fix tests & examples

* Fix tests

* Try to fix metaclass

* Fix GenericMeta

* Fix tests

* Fix tests

* Improve coverage

* Improve coverage

* Python 3.7

* fix bugs in sagn and pprgo tests

* Change to trainer

Co-authored-by: THINK2TRY <48679723+THINK2TRY@users.noreply.github.com>
Co-authored-by: THINK2TRY <hzyjuly11@163.com>",2021-10-13 17:26:42+00:00,MODIFY,2019-03-18T15:29:35Z,419.0,419.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/gdc_gcn.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/012669418e60078204f0fb70cb09f614624d99f9/input/modified/cogdl/models/nn/grace.py,pytorch_call_method_misused,1,108,48298bcc1b348e2ec0f18cb7dd2d9d63483d600a,[Bugfix] Fix dgk/graph2vec/gdc/grace (#335),2022-02-21 08:33:42+00:00,MODIFY,2019-03-18T15:29:35Z,455.0,455.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/grace.py,0.0,1.0,0.0,0.0,bug_fixing
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/81d898924a2134902a6da93e5a222038ee4a81cc/input/modified/cogdl/models/nn/grand.py,pytorch_call_method_misused,1,169,37359d559ae4f9f2c0c34d851abaa0a0950d120a,"[Framework] Unify the GNN training loop (#285)

* new framework

* Update runner/wrappers and models

* Add link_prediction wrappers

* Support multiplex embedding

* Add gcc

* support ddp

* Add heterogeneous wrappers

* update Evaluator

* update

* Fix experiment API

* Add loggers

* Fix experiment API

* Fix bugs in ddp_training

* fix bugs

* Fix hyperparameter search

* Fix hyperparameter search

* Remove tasks/trainers & Fix models

* [BugFix] Fix bugs in graph_classification datawrapper

* modify custom_dataset

* fix bugs for graph_classification

* Fix some tests

* [BugFix] Fix bugs in link prediction and graph classification

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* Fix some tests

* [BugFix] fix bugs in gnn_link_prediction

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* fix bugs in gnn_link_prediction

* Fix tests & examples

* Fix tests

* Try to fix metaclass

* Fix GenericMeta

* Fix tests

* Fix tests

* Improve coverage

* Improve coverage

* Python 3.7

* fix bugs in sagn and pprgo tests

* Change to trainer

Co-authored-by: THINK2TRY <48679723+THINK2TRY@users.noreply.github.com>
Co-authored-by: THINK2TRY <hzyjuly11@163.com>",2021-10-13 17:26:42+00:00,MODIFY,2019-03-18T15:29:35Z,420.0,420.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/grand.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/eb7b2d2c4e0694ff17b14b9ce63025c4b5d8a009/input/modified/cogdl/models/nn/graphsage.py,pytorch_call_method_misused,1,140,fc3d3cb8f891c1b8942090e78144ac35e124bf15,"Add link prediction with GNN in homogenous graph (#87)

* Add comment and modify test of stpgnn

* Add GRACE for unsupervised_node_classification

* Add test and example for

* Modify unittest to improve coverage

* Add neighbor sampler to support large-scale graph training

* Fix bugs in test of node classification

* Modify ,  and node classification test

* Remove unused codes

* Fix sample adj

* Add test for Data

* Mofdify test for graph classification

* Fix bug in graph_classification

* Supplement test for GraphSAGE

* Add link prediction with GNN in homogenous graph

* Modify models to fit link prediction

* Add test for GNN link prediction

* Modify GNN loss and fix bugs in link prediction

* Fix bugs in GRACE loss

Co-authored-by: Yukuo Cen <cenyk1230@qq.com>",2020-12-15 02:20:22+00:00,MODIFY,2019-03-18T15:29:35Z,266.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/graphsage.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/952830b9faa68e6facee4eb348537e97b1c0f2f3/input/modified/cogdl/models/nn/graphsage.py,pytorch_call_method_misused,1,113,fc2341deada0604c2a61539e8214cd32084e5282,Add dataset description and support multi-label classification (#176),2021-01-26 15:00:42+00:00,MODIFY,2019-03-18T15:29:35Z,315.0,399.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/graphsage.py,1.0,0.0,1.0,0.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/5d91f3abda8d9985310ae361c3773f9805bffe04/input/modified/cogdl/models/nn/graphsage.py,pytorch_call_method_misused,1,123,37359d559ae4f9f2c0c34d851abaa0a0950d120a,"[Framework] Unify the GNN training loop (#285)

* new framework

* Update runner/wrappers and models

* Add link_prediction wrappers

* Support multiplex embedding

* Add gcc

* support ddp

* Add heterogeneous wrappers

* update Evaluator

* update

* Fix experiment API

* Add loggers

* Fix experiment API

* Fix bugs in ddp_training

* fix bugs

* Fix hyperparameter search

* Fix hyperparameter search

* Remove tasks/trainers & Fix models

* [BugFix] Fix bugs in graph_classification datawrapper

* modify custom_dataset

* fix bugs for graph_classification

* Fix some tests

* [BugFix] Fix bugs in link prediction and graph classification

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* Fix some tests

* [BugFix] fix bugs in gnn_link_prediction

* modify custom_dataset

* fix bugs for graph_classification

* fix bugs in defining custom dataset

* fix bugs in link_prediction and graph_classification

* fix bugs in gnn_link_prediction

* Fix tests & examples

* Fix tests

* Try to fix metaclass

* Fix GenericMeta

* Fix tests

* Fix tests

* Improve coverage

* Improve coverage

* Python 3.7

* fix bugs in sagn and pprgo tests

* Change to trainer

Co-authored-by: THINK2TRY <48679723+THINK2TRY@users.noreply.github.com>
Co-authored-by: THINK2TRY <hzyjuly11@163.com>",2021-10-13 17:26:42+00:00,MODIFY,2019-03-18T15:29:35Z,420.0,420.0,c9c6ddef3b2222845a4429aa3653fa76bd71b2a9,2021-11-20T15:34:10Z,cogdl/models/nn/graphsage.py,1.0,1.0,1.0,1.0,new_feature
THUDM/cogdl,/home/gilberto-1/github/wrapper_code_smile/output_analysis/1735158796.965824/THUDMcogdl_analysis/ec773c17c4e27d71e96d2e0360ded4b126630789/input/modified/cogdl/models/nn/han.py,pytorch_call_method_misused,1,67,37359d559ae4f9f2c0c34d851abaa0a0950d120a,"[Framework] Unify the GNN training loop (#285)

* new framework

* Update runner/wrappers and models

* Add link_prediction wrappers

* Support multiplex embedding

* Add gcc

* support ddp

* Add heterogeneous wrappers

* update Evaluator

* update

* Fix experiment API

* Add loggers

* Fix experiment API

* Fix bugs in ddp_training

* fix bugs

* Fix hyperparameter search

* Fix hyperparameter search

* Remove tasks/trainers & Fix models

* [BugFix] Fix bugs in graph_classification datawrapper

* modify custom_dataset
